message	name	f0_
Excellent, you're doing great. Your new task is to kill<br>100 Cave Kraken.	Duradel	126
You are to bring balance to 159 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	126
Your new task is to kill 219 Bloodveld.	Steve	126
Your new task is to kill 20 Cave Bugs.	Spria	126
Excellent, you're doing great. Your new task is to kill<br>138 Hellhounds.	Duradel	126
Your new task is to kill 49 Ice Giants.	Vannaka	126
Excellent, you're doing great. Your new task is to kill<br>162 Dagannoth.	Duradel	126
You are to bring balance to 245 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	126
Your new task is to kill 228 Bloodveld.	Nieve	126
You are to bring balance to 246 Nechryael in the<br>Slayer Tower.	Konar quo Maten	126
Your new task is to kill 208 Nechryael.	Steve	126
Your new task is to kill 220 Gargoyles.	Steve	126
Your new task is to kill 20 Vampyres.	Mazchna	126
Your new task is to kill 139 Abyssal Demons.	Steve	126
You are to bring balance to 127 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	126
Your new task is to kill 200 Gargoyles.	Steve	127
Your new task is to kill 136 Trolls.	Chaeldar	127
You are to bring balance to 203 Abyssal Demons in<br>the Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 107 Black Knights.	Krystilia	127
You are to bring balance to 143 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	127
Excellent, you're doing great. Your new task is to kill<br>197 Dagannoth.	Duradel	127
Your new task is to kill 122 Black Knights.	Krystilia	127
Your new task is to kill 241 Bloodveld.	Nieve	127
You are to bring balance to 152 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 42 Ice Giants.	Vannaka	127
You are to bring balance to 216 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 2 TzTok-Jad.	Steve	127
Your new task is to kill 20 Steel Dragons.	Chaeldar	127
Your new task is to kill 200 Abyssal Demons.	Steve	127
Your new task is to kill 87 Black Knights.	Krystilia	127
Your new task is to kill 176 Kurask.	Nieve	127
Excellent, you're doing great. Your new task is to kill<br>133 Wyrms.	Duradel	127
You are to bring balance to 150 Aviansies in the God<br>Wars Dungeon.	Konar quo Maten	127
Your new task is to kill 164 Brine Rats.	Steve	127
Your new task is to kill 212 Bloodveld.	Nieve	127
Your new task is to kill 20 Ghouls.	Vannaka	127
Excellent, you're doing great. Your new task is to kill<br>143 Dagannoth.	Duradel	127
Your new task is to kill 115 Trolls.	Chaeldar	127
Your new task is to kill 239 Bloodveld.	Steve	127
You are to bring balance to 202 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 168 Kalphite.	Chaeldar	127
Excellent, you're doing great. Your new task is to kill<br>142 Hellhounds.	Duradel	127
You are to bring balance to 236 Nechryael in the<br>Slayer Tower.	Konar quo Maten	127
Your new task is to kill 229 Gargoyles.	Nieve	127
Your new task is to kill 124 Trolls.	Chaeldar	127
Your new task is to kill 125 Fire Giants.	Chaeldar	127
Your new task is to kill 231 Gargoyles.	Nieve	127
Your new task is to kill 67 Ice Giants.	Vannaka	127
Your new task is to kill 137 Fire Giants.	Chaeldar	127
Your new task is to kill 217 Gargoyles.	Nieve	127
Excellent, you're doing great. Your new task is to kill<br>142 Dagannoth.	Duradel	127
Your new task is to kill 94 Bloodveld.	Krystilia	127
Your new task is to kill 90 Black Knights.	Krystilia	127
Your new task is to kill 222 Bloodveld.	Nieve	127
Your new task is to kill 127 Kurask.	Steve	127
You are to bring balance to 157 Kurask in the<br>Iorwerth Dungeon.	Konar quo Maten	127
Your new task is to kill 169 Kalphite.	Chaeldar	127
Your new task is to kill 88 Black Knights.	Krystilia	127
Excellent, you're doing great. Your new task is to kill<br>149 Dagannoth.	Duradel	127
Your new task is to kill 245 Bloodveld.	Steve	127
Excellent, you're doing great. Your new task is to kill<br>182 Fire Giants.	Duradel	127
Your new task is to kill 104 Bloodveld.	Krystilia	127
Your new task is to kill 226 Gargoyles.	Nieve	127
You are to bring balance to 248 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 173 Smoke Devils.	Steve	127
You are to bring balance to 215 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	127
Excellent, you're doing great. Your new task is to kill<br>169 Hellhounds.	Duradel	127
You are to bring balance to 202 Abyssal Demons in<br>the Catacombs of Kourend.	Konar quo Maten	127
Your new task is to kill 218 Gargoyles.	Steve	127
Excellent, you're doing great. Your new task is to kill<br>199 Hellhounds.	Duradel	127
Your new task is to kill 47 Molanisks.	Vannaka	127
You are to bring balance to 159 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	128
Excellent, you're doing great. Your new task is to kill<br>144 Wyrms.	Duradel	128
Your new task is to kill 217 Dust Devils.	Nieve	128
Excellent, you're doing great. Your new task is to kill<br>155 Dagannoth.	Duradel	128
You are to bring balance to 161 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	128
You are to bring balance to 214 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	128
Your new task is to kill 157 Kalphite.	Chaeldar	128
You are to bring balance to 150 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	128
You are to bring balance to 142 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	128
You are to bring balance to 133 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	128
Your new task is to kill 159 Nechryael.	Steve	128
Your new task is to kill 125 Nechryael.	Steve	128
You are to bring balance to 217 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	128
Your new task is to kill 132 Gargoyles.	Nieve	128
Your new task is to kill 243 Bloodveld.	Nieve	128
Excellent, you're doing great. Your new task is to kill<br>140 Hellhounds.	Duradel	128
Your new task is to kill 145 Aviansies.	Duradel	128
You are to bring balance to 249 Nechryael in the<br>Slayer Tower.	Konar quo Maten	128
Your new task is to kill 114 Zombies.	Krystilia	128
Your new task is to kill 227 Bloodveld.	Nieve	128
Your new task is to kill 48 Molanisks.	Vannaka	128
Excellent, you're doing great. Your new task is to kill<br>144 Dagannoth.	Duradel	128
Excellent, you're doing great. Your new task is to kill<br>135 Hellhounds.	Duradel	128
Your new task is to kill 96 Bloodveld.	Krystilia	128
You are to bring balance to 161 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	128
Excellent, you're doing great. Your new task is to kill<br>194 Hellhounds.	Duradel	128
Your new task is to kill 159 Kalphite.	Chaeldar	128
Your new task is to kill 154 Abyssal Demons.	Steve	128
Your new task is to kill 133 Kalphite.	Chaeldar	128
Excellent, you're doing great. Your new task is to kill<br>115 Cave Kraken.	Duradel	128
Your new task is to kill 81 Bloodveld.	Krystilia	128
Excellent, you're doing great. Your new task is to kill<br>111 Elves.	Duradel	128
Excellent, you're doing great. Your new task is to kill<br>189 Dagannoth.	Duradel	128
Your new task is to kill 150 Gargoyles.	Nieve	128
You are to bring balance to 250 Abyssal Demons in<br>the Slayer Tower.	Konar quo Maten	128
Your new task is to kill 162 Smoke Devils.	Steve	128
Excellent, you're doing great. Your new task is to kill<br>108 Cave Kraken.	Duradel	128
Your new task is to kill 111 Black Knights.	Krystilia	128
Excellent, you're doing great. Your new task is to kill<br>191 Kalphite.	Duradel	128
Your new task is to kill 165 Brine Rats.	Steve	128
You are to bring balance to 201 Abyssal Demons in the<br>Abyss.	Konar quo Maten	128
You are to bring balance to 227 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	128
Your new task is to kill 139 Fire Giants.	Chaeldar	129
You are to bring balance to 139 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	129
Your new task is to kill 226 Abyssal Demons.	Steve	129
Your new task is to kill 244 Gargoyles.	Steve	129
You are to bring balance to 143 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
You are to bring balance to 200 Nechryael in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 146 Fire Giants.	Chaeldar	129
Excellent, you're doing great. Your new task is to kill<br>136 Kalphite.	Duradel	129
Your new task is to kill 161 Smoke Devils.	Steve	129
You are to bring balance to 160 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 135 Trolls.	Chaeldar	129
You are to bring balance to 249 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	129
Your new task is to kill 171 Dust Devils.	Steve	129
Excellent, you're doing great. Your new task is to kill<br>154 Hellhounds.	Duradel	129
Your new task is to kill 85 Hill Giants.	Krystilia	129
Excellent, you're doing great. Your new task is to kill<br>105 Cave Kraken.	Duradel	129
Your new task is to kill 144 Gargoyles.	Nieve	129
You are to bring balance to 201 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	129
You are to bring balance to 157 Abyssal Demons in the<br>Abyss.	Konar quo Maten	129
You are to bring balance to 141 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	129
Your new task is to kill 205 Dust Devils.	Nieve	129
You are to bring balance to 225 Nechryael in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 219 Bloodveld.	Nieve	129
Your new task is to kill 164 Dust Devils.	Steve	129
You are to bring balance to 244 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 54 Black Dragons.	Steve	129
Your new task is to kill 239 Dust Devils.	Nieve	129
You are to bring balance to 122 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
You are to bring balance to 210 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 100 Zombies.	Krystilia	129
You are to bring balance to 203 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	129
Your new task is to kill 92 Kalphite.	Vannaka	129
Your new task is to kill 238 Dust Devils.	Nieve	129
Your new task is to kill 134 Gargoyles.	Nieve	129
You are to bring balance to 241 Abyssal Demons in the<br>Abyss.	Konar quo Maten	129
You are to bring balance to 212 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	129
Excellent, you're doing great. Your new task is to kill<br>188 Dagannoth.	Duradel	129
You are to bring balance to 209 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	129
Your new task is to kill 110 Pyrefiends.	Vannaka	129
Your new task is to kill 211 Dust Devils.	Nieve	129
You are to bring balance to 243 Nechryael in the<br>Slayer Tower.	Konar quo Maten	129
Your new task is to kill 125 Kurask.	Steve	129
Your new task is to kill 111 Trolls.	Chaeldar	129
You are to bring balance to 135 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	129
You are to bring balance to 121 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	129
Your new task is to kill 172 Smoke Devils.	Steve	129
Your new task is to kill 232 Gargoyles.	Nieve	130
Your new task is to kill 136 Abyssal Demons.	Steve	130
Your new task is to kill 157 Dust Devils.	Steve	130
Your new task is to kill 129 Aviansies.	Duradel	130
Excellent, you're doing great. Your new task is to kill<br>182 Dagannoth.	Duradel	130
You are to bring balance to 235 Abyssal Demons in<br>the Catacombs of Kourend.	Konar quo Maten	130
Your new task is to kill 120 Aviansies.	Duradel	130
Your new task is to kill 102 Hill Giants.	Krystilia	130
Your new task is to kill 79 Ice Giants.	Vannaka	130
Your new task is to kill 209 Dust Devils.	Nieve	130
Your new task is to kill Zulrah. How many would you<br>like to slay?	Nieve	130
Your new task is to kill 149 Spiritual Creatures.	Krystilia	130
Your new task is to kill 202 Abyssal Demons.	Steve	130
Your new task is to kill 1 TzKal-Zuk.	Nieve	130
Your new task is to kill 94 Hill Giants.	Krystilia	130
Your new task is to kill 92 Black Knights.	Krystilia	130
Your new task is to kill 18 Ghouls.	Vannaka	130
Your new task is to kill 235 Gargoyles.	Nieve	130
Your new task is to kill 200 Bloodveld.	Steve	130
Your new task is to kill 91 Zombies.	Krystilia	130
Your new task is to kill 66 Ice Giants.	Vannaka	130
Your new task is to kill 124 Zombies.	Krystilia	130
Your new task is to kill 173 Kurask.	Steve	130
You are to bring balance to 162 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	130
Excellent, you're doing great. Your new task is to kill<br>161 Dagannoth.	Duradel	130
Your new task is to kill 136 Kalphite.	Chaeldar	130
Your new task is to kill 172 Abyssal Demons.	Steve	130
Your new task is to kill 144 Smoke Devils.	Steve	130
Your new task is to kill 204 Dust Devils.	Nieve	130
Your new task is to kill 207 Bloodveld.	Nieve	130
Your new task is to kill 117 Kalphite.	Chaeldar	130
Your new task is to kill 223 Abyssal Demons.	Steve	130
Your new task is to kill 169 Smoke Devils.	Steve	130
You are to bring balance to 219 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	130
You are to bring balance to 161 Abyssal Demons in the<br>Abyss.	Konar quo Maten	130
You are to bring balance to 158 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	130
Your new task is to kill 183 Aviansies.	Duradel	130
Your new task is to kill 84 Zombies.	Krystilia	130
Your new task is to kill 120 Trolls.	Chaeldar	130
Your new task is to kill 166 Abyssal Demons.	Steve	130
Your new task is to kill 122 Zombies.	Krystilia	130
Your new task is to kill 225 Bloodveld.	Steve	130
Your new task is to kill 100 Hill Giants.	Krystilia	130
You are to bring balance to 203 Abyssal Demons in<br>the Slayer Tower.	Konar quo Maten	130
Excellent, you're doing great. Your new task is to kill 8<br>Mithril Dragons.	Duradel	130
Excellent, you're doing great. Your new task is to kill<br>135 Dagannoth.	Duradel	130
Your new task is to kill 102 Black Knights.	Krystilia	130
You are to bring balance to 239 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	130
Your new task is to kill 171 Smoke Devils.	Steve	131
You are to bring balance to 130 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	131
Your new task is to kill 176 Gargoyles.	Nieve	131
Excellent, you're doing great. Your new task is to kill<br>136 Dagannoth.	Duradel	131
Your new task is to kill 128 Smoke Devils.	Steve	131
Your new task is to kill 249 Dust Devils.	Nieve	131
You are to bring balance to 213 Nechryael in the<br>Slayer Tower.	Konar quo Maten	131
You are to bring balance to 250 Nechryael in the<br>Slayer Tower.	Konar quo Maten	131
You are to bring balance to 131 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	131
Your new task is to kill 220 Dust Devils.	Nieve	131
Your new task is to kill 207 Bloodveld.	Steve	131
Your new task is to kill 237 Dust Devils.	Nieve	131
Your new task is to kill 161 Trolls.	Chaeldar	131
Your new task is to kill 62 Drakes.	Nieve	131
Excellent, you're doing great. Your new task is to kill<br>168 Dagannoth.	Duradel	131
Excellent, you're doing great. Your new task is to kill<br>155 Hellhounds.	Duradel	131
Your new task is to kill 13 Vampyres.	Mazchna	131
Your new task is to kill 125 Kalphite.	Chaeldar	131
Your new task is to kill 116 Black Knights.	Krystilia	131
Excellent, you're doing great. Your new task is to kill<br>148 Hellhounds.	Duradel	131
Excellent, you're doing great. Your new task is to kill<br>113 Cave Kraken.	Duradel	131
Your new task is to kill 141 Fire Giants.	Chaeldar	131
You are to bring balance to 237 Nechryael in the<br>Slayer Tower.	Konar quo Maten	131
Your new task is to kill 233 Dust Devils.	Nieve	131
Excellent, you're doing great. Your new task is to kill<br>190 Dagannoth.	Duradel	131
You are to bring balance to 162 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	131
Your new task is to kill 144 Brine Rats.	Steve	131
You are to bring balance to 228 Abyssal Demons in<br>the Catacombs of Kourend.	Konar quo Maten	131
Your new task is to kill 225 Aviansies.	Duradel	131
Your new task is to kill 95 Drakes.	Nieve	131
Your new task is to kill 246 Gargoyles.	Steve	131
Your new task is to kill 117 Nechryael.	Steve	131
Your new task is to kill 99 Black Knights.	Krystilia	131
You are to bring balance to 166 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	131
Excellent, you're doing great. Your new task is to kill<br>166 Hellhounds.	Duradel	131
Your new task is to kill 169 Fire Giants.	Chaeldar	131
Your new task is to kill 156 Abyssal Demons.	Steve	131
You are to bring balance to 235 Nechryael in the<br>Slayer Tower.	Konar quo Maten	131
Your new task is to kill 148 Trolls.	Chaeldar	131
Your new task is to kill 84 Bloodveld.	Krystilia	131
You are to bring balance to 121 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	132
Your new task is to kill 136 Fire Giants.	Chaeldar	132
Your new task is to kill 120 Dust Devils.	Steve	132
Your new task is to kill 136 Kurask.	Nieve	132
Your new task is to kill 147 Fire Giants.	Chaeldar	132
Excellent, you're doing great. Your new task is to kill<br>198 Greater Demons.	Duradel	132
Your new task is to kill 75 Black Knights.	Krystilia	132
Your new task is to kill 157 Brine Rats.	Steve	132
Your new task is to kill 235 Dust Devils.	Nieve	132
Your new task is to kill 180 Smoke Devils.	Steve	132
Your new task is to kill 242 Gargoyles.	Steve	132
Your new task is to kill 87 Hill Giants.	Krystilia	132
Your new task is to kill 140 Kurask.	Steve	132
Excellent, you're doing great. Your new task is to kill<br>195 Dagannoth.	Duradel	132
Excellent, you're doing great. Your new task is to kill<br>137 Dagannoth.	Duradel	132
Your new task is to kill 108 Hill Giants.	Krystilia	132
Your new task is to kill 158 Fire Giants.	Chaeldar	132
Your new task is to kill 66 Earth Warriors.	Vannaka	132
You are to bring balance to 242 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	132
Excellent, you're doing great. Your new task is to kill<br>147 Dagannoth.	Duradel	132
Your new task is to kill 3 Adamant Dragons.	Nieve	132
Excellent, you're doing great. Your new task is to kill<br>103 Cave Kraken.	Duradel	132
Your new task is to kill 221 Aviansies.	Duradel	132
Your new task is to kill 149 Brine Rats.	Steve	132
Excellent, you're doing great. Your new task is to kill<br>133 Dagannoth.	Duradel	132
You are to bring balance to 139 Waterfiends in the<br>Ancient Cavern.	Konar quo Maten	132
You are to bring balance to 224 Abyssal Demons in<br>the Abyss.	Konar quo Maten	132
Excellent, you're doing great. Your new task is to kill<br>193 Dagannoth.	Duradel	132
You are to bring balance to 207 Nechryael in the<br>Slayer Tower.	Konar quo Maten	132
Your new task is to kill 163 Abyssal Demons.	Steve	132
You are to bring balance to 129 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	132
Your new task is to kill 124 Moss Giants.	Krystilia	132
Your new task is to kill 115 Fire Giants.	Chaeldar	132
Your new task is to kill 104 Pyrefiends.	Vannaka	132
Your new task is to kill 145 Fire Giants.	Chaeldar	132
Your new task is to kill 43 Ice Giants.	Vannaka	132
Your new task is to kill 125 Trolls.	Chaeldar	132
Your new task is to kill 75 Ice Giants.	Vannaka	132
Your new task is to kill 119 Ice Warriors.	Vannaka	132
Your new task is to kill 246 Bloodveld.	Steve	132
Your new task is to kill 222 Bloodveld.	Steve	132
Excellent, you're doing great. Your new task is to kill<br>158 Hellhounds.	Duradel	132
Your new task is to kill 248 Abyssal Demons.	Steve	132
Excellent, you're doing great. Your new task is to kill<br>179 Dagannoth.	Duradel	132
You are to bring balance to 208 Nechryael in the<br>Slayer Tower.	Konar quo Maten	132
Your new task is to kill 85 Black Knights.	Krystilia	132
Your new task is to kill 103 Black Knights.	Krystilia	132
Your new task is to kill 174 Abyssal Demons.	Steve	132
You are to bring balance to 138 Abyssal Demons in the<br>Abyss.	Konar quo Maten	133
Your new task is to kill 177 Abyssal Demons.	Steve	133
Your new task is to kill 160 Kurask.	Nieve	133
Your new task is to kill 132 Kurask.	Steve	133
Excellent, you're doing great. Your new task is to kill<br>198 Hellhounds.	Duradel	133
Your new task is to kill 151 Smoke Devils.	Steve	133
Your new task is to kill 92 Hill Giants.	Krystilia	133
Your new task is to kill 164 Aviansies.	Duradel	133
Your new task is to kill 141 Smoke Devils.	Steve	133
Your new task is to kill 241 Dust Devils.	Nieve	133
Your new task is to kill 221 Gargoyles.	Steve	133
Your new task is to kill 175 Aviansies.	Duradel	133
Your new task is to kill 247 Dust Devils.	Nieve	133
Your new task is to kill 242 Bloodveld.	Steve	133
Your new task is to kill 159 Fire Giants.	Chaeldar	133
Your new task is to kill 245 Bloodveld.	Nieve	133
Excellent, you're doing great. Your new task is to kill<br>189 Kalphite.	Duradel	133
Your new task is to kill 118 Kalphite.	Chaeldar	133
Your new task is to kill 120 Fire Giants.	Chaeldar	133
Your new task is to kill 150 Nechryael.	Steve	133
You are to bring balance to 120 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	133
You are to bring balance to 233 Nechryael in the<br>Slayer Tower.	Konar quo Maten	133
Your new task is to kill 142 Trolls.	Chaeldar	133
Your new task is to kill 214 Bloodveld.	Steve	133
Your new task is to kill 68 Ice Giants.	Vannaka	133
Your new task is to kill 179 Kurask.	Steve	133
Your new task is to kill 192 Aviansies.	Duradel	133
Your new task is to kill 228 Gargoyles.	Steve	133
Your new task is to kill 101 Pyrefiends.	Vannaka	133
Your new task is to kill 244 Dust Devils.	Nieve	133
Your new task is to kill 90 Bloodveld.	Krystilia	133
Your new task is to kill 118 Zombies.	Krystilia	133
Excellent, you're doing great. Your new task is to kill<br>176 Dagannoth.	Duradel	133
Your new task is to kill 45 Iron Dragons.	Chaeldar	134
You are to bring balance to 228 Nechryael in the<br>Slayer Tower.	Konar quo Maten	134
Your new task is to kill 157 Kurask.	Nieve	134
Your new task is to kill 62 Ice Giants.	Vannaka	134
Your new task is to kill 148 Abyssal Demons.	Steve	134
Your new task is to kill 163 Kalphite.	Chaeldar	134
Your new task is to kill 125 Aviansies.	Duradel	134
You are to bring balance to 155 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	134
Your new task is to kill 166 Fire Giants.	Chaeldar	134
You are to bring balance to 164 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	134
You are to bring balance to 244 Nechryael in the<br>Slayer Tower.	Konar quo Maten	134
Your new task is to kill 85 Zombies.	Krystilia	134
Your new task is to kill 162 Kurask.	Nieve	134
You are to bring balance to 155 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	134
Your new task is to kill 241 Bloodveld.	Steve	134
Your new task is to kill 237 Gargoyles.	Steve	134
Your new task is to kill 177 Gargoyles.	Nieve	134
Your new task is to kill 134 Trolls.	Chaeldar	134
Your new task is to kill 137 Turoth.	Steve	134
Your new task is to kill 48 Black Dragons.	Steve	134
You are to bring balance to 241 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	134
Your new task is to kill 134 Fire Giants.	Chaeldar	134
Your new task is to kill 173 Gargoyles.	Nieve	134
Your new task is to kill 79 Earth Warriors.	Vannaka	134
You are to bring balance to 247 Nechryael in the<br>Slayer Tower.	Konar quo Maten	134
Your new task is to kill 124 Hill Giants.	Krystilia	134
Your new task is to kill 183 Abyssal Demons.	Steve	134
Your new task is to kill 127 Nechryael.	Steve	134
Excellent, you're doing great. Your new task is to kill<br>131 Aberrant Spectres.	Duradel	134
Your new task is to kill 110 Nechryael.	Steve	134
Your new task is to kill 131 Aviansies.	Duradel	134
Your new task is to kill 234 Bloodveld.	Steve	134
Your new task is to kill 185 Dust Devils.	Steve	134
Your new task is to kill 127 Abyssal Demons.	Steve	134
Excellent, you're doing great. Your new task is to kill<br>141 Wyrms.	Duradel	134
Your new task is to kill 210 Nechryael.	Steve	134
Your new task is to kill 247 Bloodveld.	Steve	134
Your new task is to kill 249 Aviansies.	Duradel	134
Your new task is to kill 97 Hill Giants.	Krystilia	134
Your new task is to kill 75 Bloodveld.	Krystilia	134
Your new task is to kill 95 Bloodveld.	Krystilia	134
Your new task is to kill 156 Turoth.	Steve	134
You are to bring balance to 128 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	134
Your new task is to kill 212 Bloodveld.	Steve	135
You are to bring balance to 150 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	135
Your new task is to kill 93 Zombies.	Krystilia	135
Your new task is to kill 138 Fire Giants.	Chaeldar	135
Your new task is to kill 121 Kurask.	Nieve	135
Excellent, you're doing great. Your new task is to kill<br>175 Hellhounds.	Duradel	135
Excellent, you're doing great. Your new task is to kill<br>171 Hellhounds.	Duradel	135
Your new task is to kill 16 Steel Dragons.	Chaeldar	135
Your new task is to kill 124 Turoth.	Steve	135
Your new task is to kill 171 Kurask.	Steve	135
Your new task is to kill 123 Fire Giants.	Chaeldar	135
Your new task is to kill 139 Smoke Devils.	Steve	135
Excellent, you're doing great. Your new task is to kill<br>183 Dagannoth.	Duradel	135
Your new task is to kill 167 Smoke Devils.	Steve	135
Your new task is to kill 114 Black Knights.	Krystilia	135
You are to bring balance to 155 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	135
Excellent, you're doing great. Your new task is to kill<br>160 Dagannoth.	Duradel	135
You are to bring balance to 107 Lizardmen in Molch.	Konar quo Maten	135
Your new task is to kill 25 Ghouls.	Vannaka	135
You are to bring balance to 227 Nechryael in the<br>Slayer Tower.	Konar quo Maten	135
Your new task is to kill 170 Kalphite.	Chaeldar	135
Your new task is to kill 210 Bloodveld.	Steve	135
Your new task is to kill 110 Jellies.	Krystilia	135
Your new task is to kill 180 Abyssal Demons.	Steve	135
You are to bring balance to 249 Abyssal Demons in<br>the Abyss.	Konar quo Maten	135
Your new task is to kill 159 Smoke Devils.	Steve	135
Your new task is to kill 162 Fire Giants.	Chaeldar	135
Your new task is to kill 156 Kurask.	Steve	135
Your new task is to kill 153 Trolls.	Chaeldar	135
You are to bring balance to 123 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	135
Your new task is to kill 143 Trolls.	Chaeldar	136
You are to bring balance to 207 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	136
Your new task is to kill 127 Turoth.	Steve	136
Your new task is to kill 185 Aviansies.	Duradel	136
Your new task is to kill 59 Revenants.	Krystilia	136
Your new task is to kill 173 Turoth.	Steve	136
You are to bring balance to 229 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	136
You are to bring balance to 70 Fossil Island Wyverns<br>on Fossil Island.	Konar quo Maten	136
Your new task is to kill 210 Dust Devils.	Nieve	136
Your new task is to kill 175 Abyssal Demons.	Steve	136
Excellent, you're doing great. Your new task is to kill<br>55 Ankou.	Duradel	136
You are to bring balance to 221 Nechryael in the<br>Slayer Tower.	Konar quo Maten	136
Excellent, you're doing great. Your new task is to kill<br>52 Ankou.	Duradel	136
Your new task is to kill 132 Aviansies.	Duradel	136
Your new task is to kill 101 Zombies.	Krystilia	136
Excellent, you're doing great. Your new task is to kill<br>147 Hellhounds.	Duradel	136
Your new task is to kill 187 Aviansies.	Duradel	136
Your new task is to kill 96 Zombies.	Krystilia	136
You are to bring balance to 132 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	136
Your new task is to kill 155 Abyssal Demons.	Steve	136
You are to bring balance to 247 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	136
You are to bring balance to 150 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	136
Your new task is to kill 29 Iron Dragons.	Chaeldar	136
Your new task is to kill 135 Fire Giants.	Chaeldar	136
Your new task is to kill 94 Dark Warriors.	Krystilia	136
Your new task is to kill 110 Zombies.	Krystilia	136
Your new task is to kill 245 Aviansies.	Duradel	136
You are to bring balance to 204 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	136
Your new task is to kill 167 Turoth.	Steve	136
Your new task is to kill 250 Dust Devils.	Nieve	136
Your new task is to kill 86 Black Knights.	Krystilia	136
Your new task is to kill 138 Smoke Devils.	Steve	136
Your new task is to kill 148 Fire Giants.	Chaeldar	136
Your new task is to kill 89 Revenants.	Krystilia	136
Excellent, you're doing great. Your new task is to kill<br>the Thermonuclear Smoke Devil. How many would you<br>like to slay?	Duradel	136
Excellent, you're doing great. Your new task is to kill<br>172 Dagannoth.	Duradel	137
Your new task is to kill 155 Dust Devils.	Steve	137
Your new task is to kill 143 Nechryael.	Steve	137
You are to bring balance to 244 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	137
You are to bring balance to 165 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	137
Your new task is to kill 128 Trolls.	Chaeldar	137
